ISU Two-body matrix elements
Operator: Toy
Relevant constants: None
Quantum numbers: s' = 1, j' = 1, t' = 0, s = 1, j = 1, t = 0
nmax = 200, lmax = 2, NMAX = 10, LMAX = 0
N	L	n	l	Np	Lp	np	lp	Matrix Element
0	0	81	1	0	0	81	1	2.000000
0	0	82	1	0	0	82	1	2.000000
0	0	83	1	0	0	83	1	2.000000
0	0	84	1	0	0	84	1	2.000000
0	0	85	1	0	0	85	1	2.000000
0	0	86	1	0	0	86	1	2.000000
0	0	87	1	0	0	87	1	2.000000
0	0	88	1	0	0	88	1	2.000000
0	0	89	1	0	0	89	1	2.000000
0	0	90	1	0	0	90	1	2.000000
0	0	91	1	0	0	91	1	2.000000
0	0	92	1	0	0	92	1	2.000000
0	0	93	1	0	0	93	1	2.000000
0	0	94	1	0	0	94	1	2.000000
0	0	95	1	0	0	95	1	2.000000
0	0	96	1	0	0	96	1	2.000000
0	0	97	1	0	0	97	1	2.000000
0	0	98	1	0	0	98	1	2.000000
0	0	99	1	0	0	99	1	2.000000
0	0	100	1	0	0	100	1	2.000000
0	0	101	1	0	0	101	1	2.000000
0	0	102	1	0	0	102	1	2.000000
0	0	103	1	0	0	103	1	2.000000
0	0	104	1	0	0	104	1	2.000000
0	0	105	1	0	0	105	1	2.000000
0	0	106	1	0	0	106	1	2.000000
0	0	107	1	0	0	107	1	2.000000
0	0	108	1	0	0	108	1	2.000000
0	0	109	1	0	0	109	1	2.000000
0	0	110	1	0	0	110	1	2.000000
0	0	111	1	0	0	111	1	2.000000
0	0	112	1	0	0	112	1	2.000000
0	0	113	1	0	0	113	1	2.000000
0	0	114	1	0	0	114	1	2.000000
0	0	115	1	0	0	115	1	2.000000
0	0	116	1	0	0	116	1	2.000000
0	0	117	1	0	0	117	1	2.000000
0	0	118	1	0	0	118	1	2.000000
0	0	119	1	0	0	119	1	2.000000
0	0	120	1	0	0	120	1	2.000000
0	0	121	1	0	0	121	1	2.000000
0	0	122	1	0	0	122	1	2.000000
0	0	123	1	0	0	123	1	2.000000
0	0	124	1	0	0	124	1	2.000000
0	0	125	1	0	0	125	1	2.000000
0	0	126	1	0	0	126	1	2.000000
0	0	127	1	0	0	127	1	2.000000
0	0	128	1	0	0	128	1	2.000000
0	0	129	1	0	0	129	1	2.000000
0	0	130	1	0	0	130	1	2.000000
0	0	131	1	0	0	131	1	2.000000
0	0	132	1	0	0	132	1	2.000000
0	0	133	1	0	0	133	1	2.000000
0	0	134	1	0	0	134	1	2.000000
0	0	135	1	0	0	135	1	2.000000
0	0	136	1	0	0	136	1	2.000000
0	0	137	1	0	0	137	1	2.000000
0	0	138	1	0	0	138	1	2.000000
0	0	139	1	0	0	139	1	2.000000
0	0	140	1	0	0	140	1	2.000000
0	0	141	1	0	0	141	1	2.000000
0	0	142	1	0	0	142	1	2.000000
0	0	143	1	0	0	143	1	2.000000
0	0	144	1	0	0	144	1	2.000000
0	0	145	1	0	0	145	1	2.000000
0	0	146	1	0	0	146	1	2.000000
0	0	147	1	0	0	147	1	2.000000
0	0	148	1	0	0	148	1	2.000000
0	0	149	1	0	0	149	1	2.000000
0	0	150	1	0	0	150	1	2.000000
0	0	151	1	0	0	151	1	2.000000
0	0	152	1	0	0	152	1	2.000000
0	0	153	1	0	0	153	1	2.000000
0	0	154	1	0	0	154	1	2.000000
0	0	155	1	0	0	155	1	2.000000
0	0	156	1	0	0	156	1	2.000000
0	0	157	1	0	0	157	1	2.000000
0	0	158	1	0	0	158	1	2.000000
0	0	159	1	0	0	159	1	2.000000
0	0	160	1	0	0	160	1	2.000000
0	0	161	1	0	0	161	1	2.000000
0	0	162	1	0	0	162	1	2.000000
0	0	163	1	0	0	163	1	2.000000
0	0	164	1	0	0	164	1	2.000000
0	0	165	1	0	0	165	1	2.000000
0	0	166	1	0	0	166	1	2.000000
0	0	167	1	0	0	167	1	2.000000
0	0	168	1	0	0	168	1	2.000000
0	0	169	1	0	0	169	1	2.000000
0	0	170	1	0	0	170	1	2.000000
0	0	171	1	0	0	171	1	2.000000
0	0	172	1	0	0	172	1	2.000000
0	0	173	1	0	0	173	1	2.000000
0	0	174	1	0	0	174	1	2.000000
0	0	175	1	0	0	175	1	2.000000
0	0	176	1	0	0	176	1	2.000000
0	0	177	1	0	0	177	1	2.000000
0	0	178	1	0	0	178	1	2.000000
0	0	179	1	0	0	179	1	2.000000
0	0	180	1	0	0	180	1	2.000000
0	0	181	1	0	0	181	1	2.000000
0	0	182	1	0	0	182	1	2.000000
0	0	183	1	0	0	183	1	2.000000
0	0	184	1	0	0	184	1	2.000000
0	0	185	1	0	0	185	1	2.000000
0	0	186	1	0	0	186	1	2.000000
0	0	187	1	0	0	187	1	2.000000
0	0	188	1	0	0	188	1	2.000000
0	0	189	1	0	0	189	1	2.000000
0	0	190	1	0	0	190	1	2.000000
0	0	191	1	0	0	191	1	2.000000
0	0	192	1	0	0	192	1	2.000000
0	0	193	1	0	0	193	1	2.000000
0	0	194	1	0	0	194	1	2.000000
0	0	195	1	0	0	195	1	2.000000
0	0	196	1	0	0	196	1	2.000000
0	0	197	1	0	0	197	1	2.000000
0	0	198	1	0	0	198	1	2.000000
0	0	199	1	0	0	199	1	2.000000
0	0	200	1	0	0	200	1	2.000000
1	0	0	1	1	0	0	1	2.000000
1	0	1	1	1	0	1	1	2.000000
1	0	2	1	1	0	2	1	2.000000
1	0	3	1	1	0	3	1	2.000000
1	0	4	1	1	0	4	1	2.000000
1	0	5	1	1	0	5	1	2.000000
1	0	6	1	1	0	6	1	2.000000
1	0	7	1	1	0	7	1	2.000000
1	0	8	1	1	0	8	1	2.000000
1	0	9	1	1	0	9	1	2.000000
1	0	10	1	1	0	10	1	2.000000
1	0	11	1	1	0	11	1	2.000000
1	0	12	1	1	0	12	1	2.000000
1	0	13	1	1	0	13	1	2.000000
1	0	14	1	1	0	14	1	2.000000
1	0	15	1	1	0	15	1	2.000000
1	0	16	1	1	0	16	1	2.000000
1	0	17	1	1	0	17	1	2.000000
1	0	18	1	1	0	18	1	2.000000
1	0	19	1	1	0	19	1	2.000000
1	0	20	1	1	0	20	1	2.000000
1	0	21	1	1	0	21	1	2.000000
1	0	22	1	1	0	22	1	2.000000
1	0	23	1	1	0	23	1	2.000000
1	0	24	1	1	0	24	1	2.000000
1	0	25	1	1	0	25	1	2.000000
1	0	26	1	1	0	26	1	2.000000
1	0	27	1	1	0	27	1	2.000000
1	0	28	1	1	0	28	1	2.000000
1	0	29	1	1	0	29	1	2.000000
1	0	30	1	1	0	30	1	2.000000
1	0	31	1	1	0	31	1	2.000000
1	0	32	1	1	0	32	1	2.000000
1	0	33	1	1	0	33	1	2.000000
1	0	34	1	1	0	34	1	2.000000
1	0	35	1	1	0	35	1	2.000000
1	0	36	1	1	0	36	1	2.000000
1	0	37	1	1	0	37	1	2.000000
1	0	38	1	1	0	38	1	2.000000
1	0	39	1	1	0	39	1	2.000000
1	0	40	1	1	0	40	1	2.000000
1	0	41	1	1	0	41	1	2.000000
1	0	42	1	1	0	42	1	2.000000
1	0	43	1	1	0	43	1	2.000000
1	0	44	1	1	0	44	1	2.000000
1	0	45	1	1	0	45	1	2.000000
1	0	46	1	1	0	46	1	2.000000
1	0	47	1	1	0	47	1	2.000000
1	0	48	1	1	0	48	1	2.000000
1	0	49	1	1	0	49	1	2.000000
1	0	50	1	1	0	50	1	2.000000
1	0	51	1	1	0	51	1	2.000000
1	0	52	1	1	0	52	1	2.000000
1	0	53	1	1	0	53	1	2.000000
1	0	54	1	1	0	54	1	2.000000
1	0	55	1	1	0	55	1	2.000000
1	0	56	1	1	0	56	1	2.000000
1	0	57	1	1	0	57	1	2.000000
1	0	58	1	1	0	58	1	2.000000
1	0	59	1	1	0	59	1	2.000000
1	0	60	1	1	0	60	1	2.000000
1	0	61	1	1	0	61	1	2.000000
1	0	62	1	1	0	62	1	2.000000
1	0	63	1	1	0	63	1	2.000000
1	0	64	1	1	0	64	1	2.000000
1	0	65	1	1	0	65	1	2.000000
1	0	66	1	1	0	66	1	2.000000
1	0	67	1	1	0	67	1	2.000000
1	0	68	1	1	0	68	1	2.000000
1	0	69	1	1	0	69	1	2.000000
1	0	70	1	1	0	70	1	2.000000
1	0	71	1	1	0	71	1	2.000000
1	0	72	1	1	0	72	1	2.000000
1	0	73	1	1	0	73	1	2.000000
1	0	74	1	1	0	74	1	2.000000
1	0	75	1	1	0	75	1	2.000000
1	0	76	1	1	0	76	1	2.000000
1	0	77	1	1	0	77	1	2.000000
1	0	78	1	1	0	78	1	2.000000
1	0	79	1	1	0	79	1	2.000000
1	0	80	1	1	0	80	1	2.000000
1	0	81	1	1	0	81	1	2.000000
1	0	82	1	1	0	82	1	2.000000
1	0	83	1	1	0	83	1	2.000000
1	0	84	1	1	0	84	1	2.000000
1	0	85	1	1	0	85	1	2.000000
1	0	86	1	1	0	86	1	2.000000
1	0	87	1	1	0	87	1	2.000000
1	0	88	1	1	0	88	1	2.000000
1	0	89	1	1	0	89	1	2.000000
1	0	90	1	1	0	90	1	2.000000
1	0	91	1	1	0	91	1	2.000000
1	0	92	1	1	0	92	1	2.000000
1	0	93	1	1	0	93	1	2.000000
1	0	94	1	1	0	94	1	2.000000
1	0	95	1	1	0	95	1	2.000000
1	0	96	1	1	0	96	1	2.000000
1	0	97	1	1	0	97	1	2.000000
1	0	98	1	1	0	98	1	2.000000
1	0	99	1	1	0	99	1	2.000000
1	0	100	1	1	0	100	1	2.000000
1	0	101	1	1	0	101	1	2.000000
1	0	102	1	1	0	102	1	2.000000
1	0	103	1	1	0	103	1	2.000000
1	0	104	1	1	0	104	1	2.000000
1	0	105	1	1	0	105	1	2.000000
1	0	106	1	1	0	106	1	2.000000
1	0	107	1	1	0	107	1	2.000000
1	0	108	1	1	0	108	1	2.000000
1	0	109	1	1	0	109	1	2.000000
1	0	110	1	1	0	110	1	2.000000
1	0	111	1	1	0	111	1	2.000000
1	0	112	1	1	0	112	1	2.000000
1	0	113	1	1	0	113	1	2.000000
1	0	114	1	1	0	114	1	2.000000
1	0	115	1	1	0	115	1	2.000000
1	0	116	1	1	0	116	1	2.000000
1	0	117	1	1	0	117	1	2.000000
1	0	118	1	1	0	118	1	2.000000
1	0	119	1	1	0	119	1	2.000000
1	0	120	1	1	0	120	1	2.000000
1	0	121	1	1	0	121	1	2.000000
1	0	122	1	1	0	122	1	2.000000
1	0	123	1	1	0	123	1	2.000000
1	0	124	1	1	0	124	1	2.000000
1	0	125	1	1	0	125	1	2.000000
1	0	126	1	1	0	126	1	2.000000
1	0	127	1	1	0	127	1	2.000000
1	0	128	1	1	0	128	1	2.000000
1	0	129	1	1	0	129	1	2.000000
1	0	130	1	1	0	130	1	2.000000
1	0	131	1	1	0	131	1	2.000000
1	0	132	1	1	0	132	1	2.000000
1	0	133	1	1	0	133	1	2.000000
1	0	134	1	1	0	134	1	2.000000
1	0	135	1	1	0	135	1	2.000000
1	0	136	1	1	0	136	1	2.000000
1	0	137	1	1	0	137	1	2.000000
1	0	138	1	1	0	138	1	2.000000
1	0	139	1	1	0	139	1	2.000000
1	0	140	1	1	0	140	1	2.000000
1	0	141	1	1	0	141	1	2.000000
1	0	142	1	1	0	142	1	2.000000
1	0	143	1	1	0	143	1	2.000000
1	0	144	1	1	0	144	1	2.000000
1	0	145	1	1	0	145	1	2.000000
1	0	146	1	1	0	146	1	2.000000
1	0	147	1	1	0	147	1	2.000000
1	0	148	1	1	0	148	1	2.000000
1	0	149	1	1	0	149	1	2.000000
1	0	150	1	1	0	150	1	2.000000
1	0	151	1	1	0	151	1	2.000000
1	0	152	1	1	0	152	1	2.000000
1	0	153	1	1	0	153	1	2.000000
1	0	154	1	1	0	154	1	2.000000
1	0	155	1	1	0	155	1	2.000000
1	0	156	1	1	0	156	1	2.000000
1	0	157	1	1	0	157	1	2.000000
1	0	158	1	1	0	158	1	2.000000
1	0	159	1	1	0	159	1	2.000000
1	0	160	1	1	0	160	1	2.000000
1	0	161	1	1	0	161	1	2.000000
1	0	162	1	1	0	162	1	2.000000
1	0	163	1	1	0	163	1	2.000000
1	0	164	1	1	0	164	1	2.000000
1	0	165	1	1	0	165	1	2.000000
1	0	166	1	1	0	166	1	2.000000
1	0	167	1	1	0	167	1	2.000000
1	0	168	1	1	0	168	1	2.000000
1	0	169	1	1	0	169	1	2.000000
1	0	170	1	1	0	170	1	2.000000
1	0	171	1	1	0	171	1	2.000000
1	0	172	1	1	0	172	1	2.000000
1	0	173	1	1	0	173	1	2.000000
1	0	174	1	1	0	174	1	2.000000
1	0	175	1	1	0	175	1	2.000000
1	0	176	1	1	0	176	1	2.000000
1	0	177	1	1	0	177	1	2.000000
1	0	178	1	1	0	178	1	2.000000
1	0	179	1	1	0	179	1	2.000000
1	0	180	1	1	0	180	1	2.000000
1	0	181	1	1	0	181	1	2.000000
1	0	182	1	1	0	182	1	2.000000
1	0	183	1	1	0	183	1	2.000000
1	0	184	1	1	0	184	1	2.000000
1	0	185	1	1	0	185	1	2.000000
1	0	186	1	1	0	186	1	2.000000
1	0	187	1	1	0	187	1	2.000000
1	0	188	1	1	0	188	1	2.000000
1	0	189	1	1	0	189	1	2.000000
1	0	190	1	1	0	190	1	2.000000
1	0	191	1	1	0	191	1	2.000000
1	0	192	1	1	0	192	1	2.000000
1	0	193	1	1	0	193	1	2.000000
1	0	194	1	1	0	194	1	2.000000
1	0	195	1	1	0	195	1	2.000000
1	0	196	1	1	0	196	1	2.000000
1	0	197	1	1	0	197	1	2.000000
1	0	198	1	1	0	198	1	2.000000
1	0	199	1	1	0	199	1	2.000000
1	0	200	1	1	0	200	1	2.000000
2	0	0	1	2	0	0	1	2.000000
2	0	1	1	2	0	1	1	2.000000
2	0	2	1	2	0	2	1	2.000000
2	0	3	1	2	0	3	1	2.000000
2	0	4	1	2	0	4	1	2.000000
2	0	5	1	2	0	5	1	2.000000
2	0	6	1	2	0	6	1	2.000000
2	0	7	1	2	0	7	1	2.000000
2	0	8	1	2	0	8	1	2.000000
2	0	9	1	2	0	9	1	2.000000
2	0	10	1	2	0	10	1	2.000000
2	0	11	1	2	0	11	1	2.000000
2	0	12	1	2	0	12	1	2.000000
2	0	13	1	2	0	13	1	2.000000
2	0	14	1	2	0	14	1	2.000000
2	0	15	1	2	0	15	1	2.000000
2	0	16	1	2	0	16	1	2.000000
2	0	17	1	2	0	17	1	2.000000
2	0	18	1	2	0	18	1	2.000000
2	0	19	1	2	0	19	1	2.000000
2	0	20	1	2	0	20	1	2.000000
2	0	21	1	2	0	21	1	2.000000
2	0	22	1	2	0	22	1	2.000000
2	0	23	1	2	0	23	1	2.000000
2	0	24	1	2	0	24	1	2.000000
2	0	25	1	2	0	25	1	2.000000
2	0	26	1	2	0	26	1	2.000000
2	0	27	1	2	0	27	1	2.000000
2	0	28	1	2	0	28	1	2.000000
2	0	29	1	2	0	29	1	2.000000
2	0	30	1	2	0	30	1	2.000000
2	0	31	1	2	0	31	1	2.000000
2	0	32	1	2	0	32	1	2.000000
2	0	33	1	2	0	33	1	2.000000
2	0	34	1	2	0	34	1	2.000000
2	0	35	1	2	0	35	1	2.000000
2	0	36	1	2	0	36	1	2.000000
2	0	37	1	2	0	37	1	2.000000
2	0	38	1	2	0	38	1	2.000000
2	0	39	1	2	0	39	1	2.000000
2	0	40	1	2	0	40	1	2.000000
2	0	41	1	2	0	41	1	2.000000
2	0	42	1	2	0	42	1	2.000000
2	0	43	1	2	0	43	1	2.000000
2	0	44	1	2	0	44	1	2.000000
2	0	45	1	2	0	45	1	2.000000
2	0	46	1	2	0	46	1	2.000000
2	0	47	1	2	0	47	1	2.000000
2	0	48	1	2	0	48	1	2.000000
2	0	49	1	2	0	49	1	2.000000
2	0	50	1	2	0	50	1	2.000000
2	0	51	1	2	0	51	1	2.000000
2	0	52	1	2	0	52	1	2.000000
2	0	53	1	2	0	53	1	2.000000
2	0	54	1	2	0	54	1	2.000000
2	0	55	1	2	0	55	1	2.000000
2	0	56	1	2	0	56	1	2.000000
2	0	57	1	2	0	57	1	2.000000
2	0	58	1	2	0	58	1	2.000000
2	0	59	1	2	0	59	1	2.000000
2	0	60	1	2	0	60	1	2.000000
2	0	61	1	2	0	61	1	2.000000
2	0	62	1	2	0	62	1	2.000000
2	0	63	1	2	0	63	1	2.000000
2	0	64	1	2	0	64	1	2.000000
2	0	65	1	2	0	65	1	2.000000
2	0	66	1	2	0	66	1	2.000000
2	0	67	1	2	0	67	1	2.000000
2	0	68	1	2	0	68	1	2.000000
2	0	69	1	2	0	69	1	2.000000
2	0	70	1	2	0	70	1	2.000000
2	0	71	1	2	0	71	1	2.000000
2	0	72	1	2	0	72	1	2.000000
2	0	73	1	2	0	73	1	2.000000
2	0	74	1	2	0	74	1	2.000000
2	0	75	1	2	0	75	1	2.000000
2	0	76	1	2	0	76	1	2.000000
2	0	77	1	2	0	77	1	2.000000
2	0	78	1	2	0	78	1	2.000000
2	0	79	1	2	0	79	1	2.000000
2	0	80	1	2	0	80	1	2.000000
2	0	81	1	2	0	81	1	2.000000
2	0	82	1	2	0	82	1	2.000000
2	0	83	1	2	0	83	1	2.000000
2	0	84	1	2	0	84	1	2.000000
2	0	85	1	2	0	85	1	2.000000
2	0	86	1	2	0	86	1	2.000000
2	0	87	1	2	0	87	1	2.000000
2	0	88	1	2	0	88	1	2.000000
2	0	89	1	2	0	89	1	2.000000
2	0	90	1	2	0	90	1	2.000000
2	0	91	1	2	0	91	1	2.000000
2	0	92	1	2	0	92	1	2.000000
2	0	93	1	2	0	93	1	2.000000
2	0	94	1	2	0	94	1	2.000000
2	0	95	1	2	0	95	1	2.000000
2	0	96	1	2	0	96	1	2.000000
2	0	97	1	2	0	97	1	2.000000
2	0	98	1	2	0	98	1	2.000000
2	0	99	1	2	0	99	1	2.000000
2	0	100	1	2	0	100	1	2.000000
2	0	101	1	2	0	101	1	2.000000
2	0	102	1	2	0	102	1	2.000000
2	0	103	1	2	0	103	1	2.000000
2	0	104	1	2	0	104	1	2.000000
2	0	105	1	2	0	105	1	2.000000
2	0	106	1	2	0	106	1	2.000000
2	0	107	1	2	0	107	1	2.000000
2	0	108	1	2	0	108	1	2.000000
2	0	109	1	2	0	109	1	2.000000
2	0	110	1	2	0	110	1	2.000000
2	0	111	1	2	0	111	1	2.000000
2	0	112	1	2	0	112	1	2.000000
2	0	113	1	2	0	113	1	2.000000
2	0	114	1	2	0	114	1	2.000000
2	0	115	1	2	0	115	1	2.000000
2	0	116	1	2	0	116	1	2.000000
2	0	117	1	2	0	117	1	2.000000
2	0	118	1	2	0	118	1	2.000000
2	0	119	1	2	0	119	1	2.000000
2	0	120	1	2	0	120	1	2.000000
2	0	121	1	2	0	121	1	2.000000
2	0	122	1	2	0	122	1	2.000000
2	0	123	1	2	0	123	1	2.000000
2	0	124	1	2	0	124	1	2.000000
2	0	125	1	2	0	125	1	2.000000
2	0	126	1	2	0	126	1	2.000000
2	0	127	1	2	0	127	1	2.000000
2	0	128	1	2	0	128	1	2.000000
2	0	129	1	2	0	129	1	2.000000
2	0	130	1	2	0	130	1	2.000000
2	0	131	1	2	0	131	1	2.000000
2	0	132	1	2	0	132	1	2.000000
2	0	133	1	2	0	133	1	2.000000
2	0	134	1	2	0	134	1	2.000000
2	0	135	1	2	0	135	1	2.000000
2	0	136	1	2	0	136	1	2.000000
2	0	137	1	2	0	137	1	2.000000
2	0	138	1	2	0	138	1	2.000000
2	0	139	1	2	0	139	1	2.000000
2	0	140	1	2	0	140	1	2.000000
2	0	141	1	2	0	141	1	2.000000
2	0	142	1	2	0	142	1	2.000000
2	0	143	1	2	0	143	1	2.000000
2	0	144	1	2	0	144	1	2.000000
2	0	145	1	2	0	145	1	2.000000
2	0	146	1	2	0	146	1	2.000000
2	0	147	1	2	0	147	1	2.000000
2	0	148	1	2	0	148	1	2.000000
2	0	149	1	2	0	149	1	2.000000
2	0	150	1	2	0	150	1	2.000000
2	0	151	1	2	0	151	1	2.000000
2	0	152	1	2	0	152	1	2.000000
2	0	153	1	2	0	153	1	2.000000
2	0	154	1	2	0	154	1	2.000000
2	0	155	1	2	0	155	1	2.000000
2	0	156	1	2	0	156	1	2.000000
2	0	157	1	2	0	157	1	2.000000
2	0	158	1	2	0	158	1	2.000000
2	0	159	1	2	0	159	1	2.000000
2	0	160	1	2	0	160	1	2.000000
2	0	161	1	2	0	161	1	2.000000
2	0	162	1	2	0	162	1	2.000000
2	0	163	1	2	0	163	1	2.000000
2	0	164	1	2	0	164	1	2.000000
2	0	165	1	2	0	165	1	2.000000
2	0	166	1	2	0	166	1	2.000000
2	0	167	1	2	0	167	1	2.000000
2	0	168	1	2	0	168	1	2.000000
2	0	169	1	2	0	169	1	2.000000
2	0	170	1	2	0	170	1	2.000000
2	0	171	1	2	0	171	1	2.000000
2	0	172	1	2	0	172	1	2.000000
2	0	173	1	2	0	173	1	2.000000
2	0	174	1	2	0	174	1	2.000000
2	0	175	1	2	0	175	1	2.000000
2	0	176	1	2	0	176	1	2.000000
2	0	177	1	2	0	177	1	2.000000
2	0	178	1	2	0	178	1	2.000000
2	0	179	1	2	0	179	1	2.000000
2	0	180	1	2	0	180	1	2.000000
2	0	181	1	2	0	181	1	2.000000
2	0	182	1	2	0	182	1	2.000000
2	0	183	1	2	0	183	1	2.000000
2	0	184	1	2	0	184	1	2.000000
2	0	185	1	2	0	185	1	2.000000
2	0	186	1	2	0	186	1	2.000000
2	0	187	1	2	0	187	1	2.000000
2	0	188	1	2	0	188	1	2.000000
2	0	189	1	2	0	189	1	2.000000
2	0	190	1	2	0	190	1	2.000000
2	0	191	1	2	0	191	1	2.000000
2	0	192	1	2	0	192	1	2.000000
2	0	193	1	2	0	193	1	2.000000
2	0	194	1	2	0	194	1	2.000000
2	0	195	1	2	0	195	1	2.000000
2	0	196	1	2	0	196	1	2.000000
2	0	197	1	2	0	197	1	2.000000
2	0	198	1	2	0	198	1	2.000000
2	0	199	1	2	0	199	1	2.000000
2	0	200	1	2	0	200	1	2.000000
3	0	0	1	3	0	0	1	2.000000
3	0	1	1	3	0	1	1	2.000000
3	0	2	1	3	0	2	1	2.000000
3	0	3	1	3	0	3	1	2.000000
3	0	4	1	3	0	4	1	2.000000
3	0	5	1	3	0	5	1	2.000000
3	0	6	1	3	0	6	1	2.000000
3	0	7	1	3	0	7	1	2.000000
3	0	8	1	3	0	8	1	2.000000
3	0	9	1	3	0	9	1	2.000000
3	0	10	1	3	0	10	1	2.000000
3	0	11	1	3	0	11	1	2.000000
3	0	12	1	3	0	12	1	2.000000
3	0	13	1	3	0	13	1	2.000000
3	0	14	1	3	0	14	1	2.000000
3	0	15	1	3	0	15	1	2.000000
3	0	16	1	3	0	16	1	2.000000
3	0	17	1	3	0	17	1	2.000000
3	0	18	1	3	0	18	1	2.000000
3	0	19	1	3	0	19	1	2.000000
3	0	20	1	3	0	20	1	2.000000
3	0	21	1	3	0	21	1	2.000000
3	0	22	1	3	0	22	1	2.000000
3	0	23	1	3	0	23	1	2.000000
3	0	24	1	3	0	24	1	2.000000
3	0	25	1	3	0	25	1	2.000000
3	0	26	1	3	0	26	1	2.000000
3	0	27	1	3	0	27	1	2.000000
3	0	28	1	3	0	28	1	2.000000
3	0	29	1	3	0	29	1	2.000000
3	0	30	1	3	0	30	1	2.000000
3	0	31	1	3	0	31	1	2.000000
3	0	32	1	3	0	32	1	2.000000
3	0	33	1	3	0	33	1	2.000000
3	0	34	1	3	0	34	1	2.000000
3	0	35	1	3	0	35	1	2.000000
3	0	36	1	3	0	36	1	2.000000
3	0	37	1	3	0	37	1	2.000000
3	0	38	1	3	0	38	1	2.000000
3	0	39	1	3	0	39	1	2.000000
3	0	40	1	3	0	40	1	2.000000
3	0	41	1	3	0	41	1	2.000000
3	0	42	1	3	0	42	1	2.000000
3	0	43	1	3	0	43	1	2.000000
3	0	44	1	3	0	44	1	2.000000
3	0	45	1	3	0	45	1	2.000000
3	0	46	1	3	0	46	1	2.000000
3	0	47	1	3	0	47	1	2.000000
3	0	48	1	3	0	48	1	2.000000
3	0	49	1	3	0	49	1	2.000000
3	0	50	1	3	0	50	1	2.000000
3	0	51	1	3	0	51	1	2.000000
3	0	52	1	3	0	52	1	2.000000
3	0	53	1	3	0	53	1	2.000000
3	0	54	1	3	0	54	1	2.000000
3	0	55	1	3	0	55	1	2.000000
3	0	56	1	3	0	56	1	2.000000
3	0	57	1	3	0	57	1	2.000000
3	0	58	1	3	0	58	1	2.000000
3	0	59	1	3	0	59	1	2.000000
3	0	60	1	3	0	60	1	2.000000
3	0	61	1	3	0	61	1	2.000000
3	0	62	1	3	0	62	1	2.000000
3	0	63	1	3	0	63	1	2.000000
3	0	64	1	3	0	64	1	2.000000
3	0	65	1	3	0	65	1	2.000000
3	0	66	1	3	0	66	1	2.000000
3	0	67	1	3	0	67	1	2.000000
3	0	68	1	3	0	68	1	2.000000
3	0	69	1	3	0	69	1	2.000000
3	0	70	1	3	0	70	1	2.000000
3	0	71	1	3	0	71	1	2.000000
3	0	72	1	3	0	72	1	2.000000
3	0	73	1	3	0	73	1	2.000000
3	0	74	1	3	0	74	1	2.000000
3	0	75	1	3	0	75	1	2.000000
3	0	76	1	3	0	76	1	2.000000
3	0	77	1	3	0	77	1	2.000000
3	0	78	1	3	0	78	1	2.000000
3	0	79	1	3	0	79	1	2.000000
3	0	80	1	3	0	80	1	2.000000
3	0	81	1	3	0	81	1	2.000000
3	0	82	1	3	0	82	1	2.000000
3	0	83	1	3	0	83	1	2.000000
3	0	84	1	3	0	84	1	2.000000
3	0	85	1	3	0	85	1	2.000000
3	0	86	1	3	0	86	1	2.000000
3	0	87	1	3	0	87	1	2.000000
3	0	88	1	3	0	88	1	2.000000
3	0	89	1	3	0	89	1	2.000000
3	0	90	1	3	0	90	1	2.000000
3	0	91	1	3	0	91	1	2.000000
3	0	92	1	3	0	92	1	2.000000
3	0	93	1	3	0	93	1	2.000000
3	0	94	1	3	0	94	1	2.000000
3	0	95	1	3	0	95	1	2.000000
3	0	96	1	3	0	96	1	2.000000
3	0	97	1	3	0	97	1	2.000000
3	0	98	1	3	0	98	1	2.000000
3	0	99	1	3	0	99	1	2.000000
3	0	100	1	3	0	100	1	2.000000
3	0	101	1	3	0	101	1	2.000000
3	0	102	1	3	0	102	1	2.000000
3	0	103	1	3	0	103	1	2.000000
3	0	104	1	3	0	104	1	2.000000
3	0	105	1	3	0	105	1	2.000000
3	0	106	1	3	0	106	1	2.000000
3	0	107	1	3	0	107	1	2.000000
3	0	108	1	3	0	108	1	2.000000
3	0	109	1	3	0	109	1	2.000000
3	0	110	1	3	0	110	1	2.000000
3	0	111	1	3	0	111	1	2.000000
3	0	112	1	3	0	112	1	2.000000
3	0	113	1	3	0	113	1	2.000000
3	0	114	1	3	0	114	1	2.000000
3	0	115	1	3	0	115	1	2.000000
3	0	116	1	3	0	116	1	2.000000
3	0	117	1	3	0	117	1	2.000000
3	0	118	1	3	0	118	1	2.000000
3	0	119	1	3	0	119	1	2.000000
3	0	120	1	3	0	120	1	2.000000
3	0	121	1	3	0	121	1	2.000000
3	0	122	1	3	0	122	1	2.000000
3	0	123	1	3	0	123	1	2.000000
3	0	124	1	3	0	124	1	2.000000
3	0	125	1	3	0	125	1	2.000000
3	0	126	1	3	0	126	1	2.000000
3	0	127	1	3	0	127	1	2.000000
3	0	128	1	3	0	128	1	2.000000
3	0	129	1	3	0	129	1	2.000000
3	0	130	1	3	0	130	1	2.000000
3	0	131	1	3	0	131	1	2.000000
3	0	132	1	3	0	132	1	2.000000
3	0	133	1	3	0	133	1	2.000000
3	0	134	1	3	0	134	1	2.000000
3	0	135	1	3	0	135	1	2.000000
3	0	136	1	3	0	136	1	2.000000
3	0	137	1	3	0	137	1	2.000000
